from,to,multimodal,segm
WOMEN/Tees_Tanks/id_00007721/33_1_front.jpg,WOMEN/Tees_Tanks/id_00007721/33_4_full.jpg,TRUE,TRUE
WOMEN/Tees_Tanks/id_00007721/33_1_front.jpg,WOMEN/Tees_Tanks/id_00007721/33_2_side.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00005085/19_2_side.jpg,WOMEN/Tees_Tanks/id_00005085/19_4_full.jpg,TRUE,TRUE
WOMEN/Tees_Tanks/id_00005085/19_2_side.jpg,WOMEN/Tees_Tanks/id_00005085/19_1_front.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00005085/19_4_full.jpg,WOMEN/Tees_Tanks/id_00005085/19_2_side.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00005085/19_4_full.jpg,WOMEN/Tees_Tanks/id_00005085/19_1_front.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00005085/19_1_front.jpg,WOMEN/Tees_Tanks/id_00005085/19_2_side.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00005085/19_1_front.jpg,WOMEN/Tees_Tanks/id_00005085/19_4_full.jpg,TRUE,TRUE
WOMEN/Skirts/id_00006896/03_1_front.jpg,WOMEN/Skirts/id_00006896/03_4_full.jpg,TRUE,TRUE
WOMEN/Skirts/id_00006896/03_4_full.jpg,WOMEN/Skirts/id_00006896/03_1_front.jpg,TRUE,FALSE
WOMEN/Dresses/id_00001892/03_4_full.jpg,WOMEN/Dresses/id_00001892/03_1_front.jpg,TRUE,FALSE
WOMEN/Dresses/id_00001892/03_4_full.jpg,WOMEN/Dresses/id_00001892/03_7_additional.jpg,TRUE,FALSE
WOMEN/Dresses/id_00001892/03_4_full.jpg,WOMEN/Dresses/id_00001892/03_2_side.jpg,TRUE,FALSE
WOMEN/Dresses/id_00001892/03_1_front.jpg,WOMEN/Dresses/id_00001892/03_4_full.jpg,TRUE,TRUE
WOMEN/Dresses/id_00001892/03_1_front.jpg,WOMEN/Dresses/id_00001892/03_7_additional.jpg,TRUE,FALSE
WOMEN/Dresses/id_00001892/03_1_front.jpg,WOMEN/Dresses/id_00001892/03_2_side.jpg,TRUE,FALSE
WOMEN/Dresses/id_00001892/03_7_additional.jpg,WOMEN/Dresses/id_00001892/03_4_full.jpg,TRUE,TRUE
WOMEN/Dresses/id_00001892/03_7_additional.jpg,WOMEN/Dresses/id_00001892/03_1_front.jpg,TRUE,FALSE
WOMEN/Dresses/id_00001892/03_7_additional.jpg,WOMEN/Dresses/id_00001892/03_2_side.jpg,TRUE,FALSE
WOMEN/Dresses/id_00001892/03_2_side.jpg,WOMEN/Dresses/id_00001892/03_4_full.jpg,TRUE,TRUE
WOMEN/Dresses/id_00001892/03_2_side.jpg,WOMEN/Dresses/id_00001892/03_1_front.jpg,TRUE,FALSE
WOMEN/Dresses/id_00001892/03_2_side.jpg,WOMEN/Dresses/id_00001892/03_7_additional.jpg,TRUE,FALSE
WOMEN/Dresses/id_00004500/02_1_front.jpg,WOMEN/Dresses/id_00004500/02_3_back.jpg,TRUE,FALSE
WOMEN/Dresses/id_00004500/02_1_front.jpg,WOMEN/Dresses/id_00004500/02_2_side.jpg,TRUE,FALSE
WOMEN/Dresses/id_00004500/02_3_back.jpg,WOMEN/Dresses/id_00004500/02_1_front.jpg,TRUE,FALSE
WOMEN/Dresses/id_00004500/02_3_back.jpg,WOMEN/Dresses/id_00004500/02_2_side.jpg,TRUE,FALSE
WOMEN/Dresses/id_00004500/02_2_side.jpg,WOMEN/Dresses/id_00004500/02_1_front.jpg,TRUE,FALSE
WOMEN/Dresses/id_00004500/02_2_side.jpg,WOMEN/Dresses/id_00004500/02_3_back.jpg,TRUE,FALSE
WOMEN/Blouses_Shirts/id_00002654/01_3_back.jpg,WOMEN/Blouses_Shirts/id_00002654/01_7_additional.jpg,TRUE,TRUE
WOMEN/Blouses_Shirts/id_00002654/01_3_back.jpg,WOMEN/Blouses_Shirts/id_00002654/01_1_front.jpg,TRUE,FALSE
WOMEN/Blouses_Shirts/id_00002654/01_3_back.jpg,WOMEN/Blouses_Shirts/id_00002654/01_2_side.jpg,TRUE,FALSE
WOMEN/Blouses_Shirts/id_00002654/01_7_additional.jpg,WOMEN/Blouses_Shirts/id_00002654/01_3_back.jpg,TRUE,FALSE
WOMEN/Blouses_Shirts/id_00002654/01_7_additional.jpg,WOMEN/Blouses_Shirts/id_00002654/01_1_front.jpg,TRUE,FALSE
WOMEN/Blouses_Shirts/id_00002654/01_7_additional.jpg,WOMEN/Blouses_Shirts/id_00002654/01_2_side.jpg,TRUE,FALSE
WOMEN/Blouses_Shirts/id_00002654/01_1_front.jpg,WOMEN/Blouses_Shirts/id_00002654/01_3_back.jpg,TRUE,FALSE
WOMEN/Blouses_Shirts/id_00002654/01_1_front.jpg,WOMEN/Blouses_Shirts/id_00002654/01_7_additional.jpg,TRUE,TRUE
WOMEN/Blouses_Shirts/id_00002654/01_1_front.jpg,WOMEN/Blouses_Shirts/id_00002654/01_2_side.jpg,TRUE,FALSE
WOMEN/Blouses_Shirts/id_00002654/01_2_side.jpg,WOMEN/Blouses_Shirts/id_00002654/01_3_back.jpg,TRUE,FALSE
WOMEN/Blouses_Shirts/id_00002654/01_2_side.jpg,WOMEN/Blouses_Shirts/id_00002654/01_7_additional.jpg,TRUE,TRUE
WOMEN/Blouses_Shirts/id_00002654/01_2_side.jpg,WOMEN/Blouses_Shirts/id_00002654/01_1_front.jpg,TRUE,FALSE
WOMEN/Cardigans/id_00002690/02_3_back.jpg,WOMEN/Cardigans/id_00002690/02_7_additional.jpg,TRUE,FALSE
WOMEN/Cardigans/id_00002690/02_3_back.jpg,WOMEN/Cardigans/id_00002690/02_1_front.jpg,TRUE,TRUE
WOMEN/Cardigans/id_00002690/02_7_additional.jpg,WOMEN/Cardigans/id_00002690/02_3_back.jpg,TRUE,FALSE
WOMEN/Cardigans/id_00002690/02_7_additional.jpg,WOMEN/Cardigans/id_00002690/02_1_front.jpg,TRUE,TRUE
WOMEN/Cardigans/id_00002690/02_1_front.jpg,WOMEN/Cardigans/id_00002690/02_3_back.jpg,TRUE,FALSE
WOMEN/Cardigans/id_00002690/02_1_front.jpg,WOMEN/Cardigans/id_00002690/02_7_additional.jpg,TRUE,FALSE
MEN/Tees_Tanks/id_00003349/01_3_back.jpg,MEN/Tees_Tanks/id_00003349/01_2_side.jpg,TRUE,FALSE
MEN/Tees_Tanks/id_00003349/01_3_back.jpg,MEN/Tees_Tanks/id_00003349/01_1_front.jpg,TRUE,FALSE
MEN/Tees_Tanks/id_00003349/01_3_back.jpg,MEN/Tees_Tanks/id_00003349/01_4_full.jpg,TRUE,TRUE
MEN/Tees_Tanks/id_00003349/01_2_side.jpg,MEN/Tees_Tanks/id_00003349/01_3_back.jpg,TRUE,FALSE
MEN/Tees_Tanks/id_00003349/01_2_side.jpg,MEN/Tees_Tanks/id_00003349/01_1_front.jpg,TRUE,FALSE
MEN/Tees_Tanks/id_00003349/01_2_side.jpg,MEN/Tees_Tanks/id_00003349/01_4_full.jpg,TRUE,TRUE
MEN/Tees_Tanks/id_00003349/01_1_front.jpg,MEN/Tees_Tanks/id_00003349/01_3_back.jpg,TRUE,FALSE
MEN/Tees_Tanks/id_00003349/01_1_front.jpg,MEN/Tees_Tanks/id_00003349/01_2_side.jpg,TRUE,FALSE
MEN/Tees_Tanks/id_00003349/01_1_front.jpg,MEN/Tees_Tanks/id_00003349/01_4_full.jpg,TRUE,TRUE
MEN/Tees_Tanks/id_00003349/01_4_full.jpg,MEN/Tees_Tanks/id_00003349/01_3_back.jpg,TRUE,FALSE
MEN/Tees_Tanks/id_00003349/01_4_full.jpg,MEN/Tees_Tanks/id_00003349/01_2_side.jpg,TRUE,FALSE
MEN/Tees_Tanks/id_00003349/01_4_full.jpg,MEN/Tees_Tanks/id_00003349/01_1_front.jpg,TRUE,FALSE
WOMEN/Dresses/id_00006839/02_1_front.jpg,WOMEN/Dresses/id_00006839/02_3_back.jpg,TRUE,FALSE
WOMEN/Dresses/id_00006839/02_1_front.jpg,WOMEN/Dresses/id_00006839/02_4_full.jpg,TRUE,TRUE
WOMEN/Dresses/id_00006839/02_1_front.jpg,WOMEN/Dresses/id_00006839/02_2_side.jpg,TRUE,FALSE
WOMEN/Dresses/id_00006839/02_3_back.jpg,WOMEN/Dresses/id_00006839/02_1_front.jpg,TRUE,FALSE
WOMEN/Dresses/id_00006839/02_3_back.jpg,WOMEN/Dresses/id_00006839/02_4_full.jpg,TRUE,TRUE
WOMEN/Dresses/id_00006839/02_3_back.jpg,WOMEN/Dresses/id_00006839/02_2_side.jpg,TRUE,FALSE
WOMEN/Dresses/id_00006839/02_4_full.jpg,WOMEN/Dresses/id_00006839/02_1_front.jpg,TRUE,FALSE
WOMEN/Dresses/id_00006839/02_4_full.jpg,WOMEN/Dresses/id_00006839/02_3_back.jpg,TRUE,FALSE
WOMEN/Dresses/id_00006839/02_4_full.jpg,WOMEN/Dresses/id_00006839/02_2_side.jpg,TRUE,FALSE
WOMEN/Dresses/id_00006839/02_2_side.jpg,WOMEN/Dresses/id_00006839/02_1_front.jpg,TRUE,FALSE
WOMEN/Dresses/id_00006839/02_2_side.jpg,WOMEN/Dresses/id_00006839/02_3_back.jpg,TRUE,FALSE
WOMEN/Dresses/id_00006839/02_2_side.jpg,WOMEN/Dresses/id_00006839/02_4_full.jpg,TRUE,TRUE
WOMEN/Rompers_Jumpsuits/id_00001211/02_7_additional.jpg,WOMEN/Rompers_Jumpsuits/id_00001211/02_1_front.jpg,TRUE,TRUE
WOMEN/Rompers_Jumpsuits/id_00001211/02_7_additional.jpg,WOMEN/Rompers_Jumpsuits/id_00001211/02_2_side.jpg,TRUE,FALSE
WOMEN/Rompers_Jumpsuits/id_00001211/02_1_front.jpg,WOMEN/Rompers_Jumpsuits/id_00001211/02_7_additional.jpg,TRUE,FALSE
WOMEN/Rompers_Jumpsuits/id_00001211/02_1_front.jpg,WOMEN/Rompers_Jumpsuits/id_00001211/02_2_side.jpg,TRUE,FALSE
WOMEN/Rompers_Jumpsuits/id_00001211/02_2_side.jpg,WOMEN/Rompers_Jumpsuits/id_00001211/02_7_additional.jpg,TRUE,FALSE
WOMEN/Rompers_Jumpsuits/id_00001211/02_2_side.jpg,WOMEN/Rompers_Jumpsuits/id_00001211/02_1_front.jpg,TRUE,TRUE
WOMEN/Dresses/id_00005264/01_1_front.jpg,WOMEN/Dresses/id_00005264/01_3_back.jpg,TRUE,TRUE
WOMEN/Dresses/id_00005264/01_1_front.jpg,WOMEN/Dresses/id_00005264/01_7_additional.jpg,TRUE,TRUE
WOMEN/Dresses/id_00005264/01_3_back.jpg,WOMEN/Dresses/id_00005264/01_1_front.jpg,TRUE,TRUE
WOMEN/Dresses/id_00005264/01_3_back.jpg,WOMEN/Dresses/id_00005264/01_7_additional.jpg,TRUE,TRUE
WOMEN/Dresses/id_00005264/01_7_additional.jpg,WOMEN/Dresses/id_00005264/01_1_front.jpg,TRUE,TRUE
WOMEN/Dresses/id_00005264/01_7_additional.jpg,WOMEN/Dresses/id_00005264/01_3_back.jpg,TRUE,TRUE
WOMEN/Tees_Tanks/id_00005066/02_7_additional.jpg,WOMEN/Tees_Tanks/id_00005066/02_3_back.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00005066/02_7_additional.jpg,WOMEN/Tees_Tanks/id_00005066/02_1_front.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00005066/02_7_additional.jpg,WOMEN/Tees_Tanks/id_00005066/02_4_full.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00005066/02_3_back.jpg,WOMEN/Tees_Tanks/id_00005066/02_7_additional.jpg,TRUE,TRUE
WOMEN/Tees_Tanks/id_00005066/02_3_back.jpg,WOMEN/Tees_Tanks/id_00005066/02_1_front.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00005066/02_3_back.jpg,WOMEN/Tees_Tanks/id_00005066/02_4_full.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00005066/02_1_front.jpg,WOMEN/Tees_Tanks/id_00005066/02_7_additional.jpg,TRUE,TRUE
WOMEN/Tees_Tanks/id_00005066/02_1_front.jpg,WOMEN/Tees_Tanks/id_00005066/02_3_back.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00005066/02_1_front.jpg,WOMEN/Tees_Tanks/id_00005066/02_4_full.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00005066/02_4_full.jpg,WOMEN/Tees_Tanks/id_00005066/02_7_additional.jpg,TRUE,TRUE
WOMEN/Tees_Tanks/id_00005066/02_4_full.jpg,WOMEN/Tees_Tanks/id_00005066/02_3_back.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00005066/02_4_full.jpg,WOMEN/Tees_Tanks/id_00005066/02_1_front.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00007663/06_3_back.jpg,WOMEN/Tees_Tanks/id_00007663/06_1_front.jpg,TRUE,TRUE
WOMEN/Tees_Tanks/id_00007663/06_3_back.jpg,WOMEN/Tees_Tanks/id_00007663/06_7_additional.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00007663/06_3_back.jpg,WOMEN/Tees_Tanks/id_00007663/06_2_side.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00007663/06_1_front.jpg,WOMEN/Tees_Tanks/id_00007663/06_3_back.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00007663/06_1_front.jpg,WOMEN/Tees_Tanks/id_00007663/06_7_additional.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00007663/06_1_front.jpg,WOMEN/Tees_Tanks/id_00007663/06_2_side.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00007663/06_7_additional.jpg,WOMEN/Tees_Tanks/id_00007663/06_3_back.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00007663/06_7_additional.jpg,WOMEN/Tees_Tanks/id_00007663/06_1_front.jpg,TRUE,TRUE
WOMEN/Tees_Tanks/id_00007663/06_7_additional.jpg,WOMEN/Tees_Tanks/id_00007663/06_2_side.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00007663/06_2_side.jpg,WOMEN/Tees_Tanks/id_00007663/06_3_back.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00007663/06_2_side.jpg,WOMEN/Tees_Tanks/id_00007663/06_1_front.jpg,TRUE,TRUE
WOMEN/Tees_Tanks/id_00007663/06_2_side.jpg,WOMEN/Tees_Tanks/id_00007663/06_7_additional.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00002415/05_2_side.jpg,WOMEN/Tees_Tanks/id_00002415/05_7_additional.jpg,TRUE,TRUE
WOMEN/Tees_Tanks/id_00002415/05_2_side.jpg,WOMEN/Tees_Tanks/id_00002415/05_3_back.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00002415/05_2_side.jpg,WOMEN/Tees_Tanks/id_00002415/05_1_front.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00002415/05_7_additional.jpg,WOMEN/Tees_Tanks/id_00002415/05_2_side.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00002415/05_7_additional.jpg,WOMEN/Tees_Tanks/id_00002415/05_3_back.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00002415/05_7_additional.jpg,WOMEN/Tees_Tanks/id_00002415/05_1_front.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00002415/05_3_back.jpg,WOMEN/Tees_Tanks/id_00002415/05_2_side.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00002415/05_3_back.jpg,WOMEN/Tees_Tanks/id_00002415/05_7_additional.jpg,TRUE,TRUE
WOMEN/Tees_Tanks/id_00002415/05_3_back.jpg,WOMEN/Tees_Tanks/id_00002415/05_1_front.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00002415/05_1_front.jpg,WOMEN/Tees_Tanks/id_00002415/05_2_side.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00002415/05_1_front.jpg,WOMEN/Tees_Tanks/id_00002415/05_7_additional.jpg,TRUE,TRUE
WOMEN/Tees_Tanks/id_00002415/05_1_front.jpg,WOMEN/Tees_Tanks/id_00002415/05_3_back.jpg,TRUE,FALSE
WOMEN/Graphic_Tees/id_00000796/01_1_front.jpg,WOMEN/Graphic_Tees/id_00000796/01_4_full.jpg,TRUE,TRUE
WOMEN/Graphic_Tees/id_00000796/01_1_front.jpg,WOMEN/Graphic_Tees/id_00000796/01_3_back.jpg,TRUE,FALSE
WOMEN/Graphic_Tees/id_00000796/01_4_full.jpg,WOMEN/Graphic_Tees/id_00000796/01_1_front.jpg,TRUE,FALSE
WOMEN/Graphic_Tees/id_00000796/01_4_full.jpg,WOMEN/Graphic_Tees/id_00000796/01_3_back.jpg,TRUE,FALSE
WOMEN/Graphic_Tees/id_00000796/01_3_back.jpg,WOMEN/Graphic_Tees/id_00000796/01_1_front.jpg,TRUE,FALSE
WOMEN/Graphic_Tees/id_00000796/01_3_back.jpg,WOMEN/Graphic_Tees/id_00000796/01_4_full.jpg,TRUE,TRUE
WOMEN/Sweaters/id_00003728/01_2_side.jpg,WOMEN/Sweaters/id_00003728/01_3_back.jpg,TRUE,FALSE
WOMEN/Sweaters/id_00003728/01_2_side.jpg,WOMEN/Sweaters/id_00003728/01_4_full.jpg,TRUE,TRUE
WOMEN/Sweaters/id_00003728/01_2_side.jpg,WOMEN/Sweaters/id_00003728/01_1_front.jpg,TRUE,FALSE
WOMEN/Sweaters/id_00003728/01_3_back.jpg,WOMEN/Sweaters/id_00003728/01_2_side.jpg,TRUE,FALSE
WOMEN/Sweaters/id_00003728/01_3_back.jpg,WOMEN/Sweaters/id_00003728/01_4_full.jpg,TRUE,TRUE
WOMEN/Sweaters/id_00003728/01_3_back.jpg,WOMEN/Sweaters/id_00003728/01_1_front.jpg,TRUE,FALSE
WOMEN/Sweaters/id_00003728/01_4_full.jpg,WOMEN/Sweaters/id_00003728/01_2_side.jpg,TRUE,FALSE
WOMEN/Sweaters/id_00003728/01_4_full.jpg,WOMEN/Sweaters/id_00003728/01_3_back.jpg,TRUE,FALSE
WOMEN/Sweaters/id_00003728/01_4_full.jpg,WOMEN/Sweaters/id_00003728/01_1_front.jpg,TRUE,FALSE
WOMEN/Sweaters/id_00003728/01_1_front.jpg,WOMEN/Sweaters/id_00003728/01_2_side.jpg,TRUE,FALSE
WOMEN/Sweaters/id_00003728/01_1_front.jpg,WOMEN/Sweaters/id_00003728/01_3_back.jpg,TRUE,FALSE
WOMEN/Sweaters/id_00003728/01_1_front.jpg,WOMEN/Sweaters/id_00003728/01_4_full.jpg,TRUE,TRUE
WOMEN/Sweatshirts_Hoodies/id_00005706/03_2_side.jpg,WOMEN/Sweatshirts_Hoodies/id_00005706/03_3_back.jpg,TRUE,FALSE
WOMEN/Sweatshirts_Hoodies/id_00005706/03_2_side.jpg,WOMEN/Sweatshirts_Hoodies/id_00005706/03_1_front.jpg,TRUE,FALSE
WOMEN/Sweatshirts_Hoodies/id_00005706/03_2_side.jpg,WOMEN/Sweatshirts_Hoodies/id_00005706/03_7_additional.jpg,TRUE,TRUE
WOMEN/Sweatshirts_Hoodies/id_00005706/03_3_back.jpg,WOMEN/Sweatshirts_Hoodies/id_00005706/03_2_side.jpg,TRUE,FALSE
WOMEN/Sweatshirts_Hoodies/id_00005706/03_3_back.jpg,WOMEN/Sweatshirts_Hoodies/id_00005706/03_1_front.jpg,TRUE,FALSE
WOMEN/Sweatshirts_Hoodies/id_00005706/03_3_back.jpg,WOMEN/Sweatshirts_Hoodies/id_00005706/03_7_additional.jpg,TRUE,TRUE
WOMEN/Sweatshirts_Hoodies/id_00005706/03_1_front.jpg,WOMEN/Sweatshirts_Hoodies/id_00005706/03_2_side.jpg,TRUE,FALSE
WOMEN/Sweatshirts_Hoodies/id_00005706/03_1_front.jpg,WOMEN/Sweatshirts_Hoodies/id_00005706/03_3_back.jpg,TRUE,FALSE
WOMEN/Sweatshirts_Hoodies/id_00005706/03_1_front.jpg,WOMEN/Sweatshirts_Hoodies/id_00005706/03_7_additional.jpg,TRUE,TRUE
WOMEN/Sweatshirts_Hoodies/id_00005706/03_7_additional.jpg,WOMEN/Sweatshirts_Hoodies/id_00005706/03_2_side.jpg,TRUE,FALSE
WOMEN/Sweatshirts_Hoodies/id_00005706/03_7_additional.jpg,WOMEN/Sweatshirts_Hoodies/id_00005706/03_3_back.jpg,TRUE,FALSE
WOMEN/Sweatshirts_Hoodies/id_00005706/03_7_additional.jpg,WOMEN/Sweatshirts_Hoodies/id_00005706/03_1_front.jpg,TRUE,FALSE
WOMEN/Sweaters/id_00005317/03_1_front.jpg,WOMEN/Sweaters/id_00005317/03_3_back.jpg,TRUE,FALSE
WOMEN/Sweaters/id_00005317/03_1_front.jpg,WOMEN/Sweaters/id_00005317/03_7_additional.jpg,TRUE,TRUE
WOMEN/Sweaters/id_00005317/03_1_front.jpg,WOMEN/Sweaters/id_00005317/03_2_side.jpg,TRUE,FALSE
WOMEN/Sweaters/id_00005317/03_3_back.jpg,WOMEN/Sweaters/id_00005317/03_1_front.jpg,TRUE,FALSE
WOMEN/Sweaters/id_00005317/03_3_back.jpg,WOMEN/Sweaters/id_00005317/03_7_additional.jpg,TRUE,TRUE
WOMEN/Sweaters/id_00005317/03_3_back.jpg,WOMEN/Sweaters/id_00005317/03_2_side.jpg,TRUE,FALSE
WOMEN/Sweaters/id_00005317/03_7_additional.jpg,WOMEN/Sweaters/id_00005317/03_1_front.jpg,TRUE,FALSE
WOMEN/Sweaters/id_00005317/03_7_additional.jpg,WOMEN/Sweaters/id_00005317/03_3_back.jpg,TRUE,FALSE
WOMEN/Sweaters/id_00005317/03_7_additional.jpg,WOMEN/Sweaters/id_00005317/03_2_side.jpg,TRUE,FALSE
WOMEN/Sweaters/id_00005317/03_2_side.jpg,WOMEN/Sweaters/id_00005317/03_1_front.jpg,TRUE,FALSE
WOMEN/Sweaters/id_00005317/03_2_side.jpg,WOMEN/Sweaters/id_00005317/03_3_back.jpg,TRUE,FALSE
WOMEN/Sweaters/id_00005317/03_2_side.jpg,WOMEN/Sweaters/id_00005317/03_7_additional.jpg,TRUE,TRUE
MEN/Tees_Tanks/id_00002310/09_1_front.jpg,MEN/Tees_Tanks/id_00002310/09_3_back.jpg,TRUE,FALSE
MEN/Tees_Tanks/id_00002310/09_1_front.jpg,MEN/Tees_Tanks/id_00002310/09_2_side.jpg,TRUE,FALSE
MEN/Tees_Tanks/id_00002310/09_1_front.jpg,MEN/Tees_Tanks/id_00002310/09_4_full.jpg,TRUE,TRUE
MEN/Tees_Tanks/id_00002310/09_3_back.jpg,MEN/Tees_Tanks/id_00002310/09_1_front.jpg,TRUE,FALSE
MEN/Tees_Tanks/id_00002310/09_3_back.jpg,MEN/Tees_Tanks/id_00002310/09_2_side.jpg,TRUE,FALSE
MEN/Tees_Tanks/id_00002310/09_3_back.jpg,MEN/Tees_Tanks/id_00002310/09_4_full.jpg,TRUE,TRUE
MEN/Tees_Tanks/id_00002310/09_2_side.jpg,MEN/Tees_Tanks/id_00002310/09_1_front.jpg,TRUE,FALSE
MEN/Tees_Tanks/id_00002310/09_2_side.jpg,MEN/Tees_Tanks/id_00002310/09_3_back.jpg,TRUE,FALSE
MEN/Tees_Tanks/id_00002310/09_2_side.jpg,MEN/Tees_Tanks/id_00002310/09_4_full.jpg,TRUE,TRUE
MEN/Tees_Tanks/id_00002310/09_4_full.jpg,MEN/Tees_Tanks/id_00002310/09_1_front.jpg,TRUE,FALSE
MEN/Tees_Tanks/id_00002310/09_4_full.jpg,MEN/Tees_Tanks/id_00002310/09_3_back.jpg,TRUE,FALSE
MEN/Tees_Tanks/id_00002310/09_4_full.jpg,MEN/Tees_Tanks/id_00002310/09_2_side.jpg,TRUE,FALSE
WOMEN/Rompers_Jumpsuits/id_00001245/01_1_front.jpg,WOMEN/Rompers_Jumpsuits/id_00001245/01_7_additional.jpg,TRUE,FALSE
WOMEN/Rompers_Jumpsuits/id_00001245/01_1_front.jpg,WOMEN/Rompers_Jumpsuits/id_00001245/01_3_back.jpg,TRUE,FALSE
WOMEN/Rompers_Jumpsuits/id_00001245/01_1_front.jpg,WOMEN/Rompers_Jumpsuits/id_00001245/01_2_side.jpg,TRUE,FALSE
WOMEN/Rompers_Jumpsuits/id_00001245/01_1_front.jpg,WOMEN/Rompers_Jumpsuits/id_00001245/01_4_full.jpg,TRUE,FALSE
WOMEN/Rompers_Jumpsuits/id_00001245/01_7_additional.jpg,WOMEN/Rompers_Jumpsuits/id_00001245/01_1_front.jpg,TRUE,TRUE
WOMEN/Rompers_Jumpsuits/id_00001245/01_7_additional.jpg,WOMEN/Rompers_Jumpsuits/id_00001245/01_3_back.jpg,TRUE,FALSE
WOMEN/Rompers_Jumpsuits/id_00001245/01_7_additional.jpg,WOMEN/Rompers_Jumpsuits/id_00001245/01_2_side.jpg,TRUE,FALSE
WOMEN/Rompers_Jumpsuits/id_00001245/01_7_additional.jpg,WOMEN/Rompers_Jumpsuits/id_00001245/01_4_full.jpg,TRUE,FALSE
WOMEN/Rompers_Jumpsuits/id_00001245/01_3_back.jpg,WOMEN/Rompers_Jumpsuits/id_00001245/01_1_front.jpg,TRUE,TRUE
WOMEN/Rompers_Jumpsuits/id_00001245/01_3_back.jpg,WOMEN/Rompers_Jumpsuits/id_00001245/01_7_additional.jpg,TRUE,FALSE
WOMEN/Rompers_Jumpsuits/id_00001245/01_3_back.jpg,WOMEN/Rompers_Jumpsuits/id_00001245/01_2_side.jpg,TRUE,FALSE
WOMEN/Rompers_Jumpsuits/id_00001245/01_3_back.jpg,WOMEN/Rompers_Jumpsuits/id_00001245/01_4_full.jpg,TRUE,FALSE
WOMEN/Rompers_Jumpsuits/id_00001245/01_2_side.jpg,WOMEN/Rompers_Jumpsuits/id_00001245/01_1_front.jpg,TRUE,TRUE
WOMEN/Rompers_Jumpsuits/id_00001245/01_2_side.jpg,WOMEN/Rompers_Jumpsuits/id_00001245/01_7_additional.jpg,TRUE,FALSE
WOMEN/Rompers_Jumpsuits/id_00001245/01_2_side.jpg,WOMEN/Rompers_Jumpsuits/id_00001245/01_3_back.jpg,TRUE,FALSE
WOMEN/Rompers_Jumpsuits/id_00001245/01_2_side.jpg,WOMEN/Rompers_Jumpsuits/id_00001245/01_4_full.jpg,TRUE,FALSE
WOMEN/Rompers_Jumpsuits/id_00001245/01_4_full.jpg,WOMEN/Rompers_Jumpsuits/id_00001245/01_1_front.jpg,TRUE,TRUE
WOMEN/Rompers_Jumpsuits/id_00001245/01_4_full.jpg,WOMEN/Rompers_Jumpsuits/id_00001245/01_7_additional.jpg,TRUE,FALSE
WOMEN/Rompers_Jumpsuits/id_00001245/01_4_full.jpg,WOMEN/Rompers_Jumpsuits/id_00001245/01_3_back.jpg,TRUE,FALSE
WOMEN/Rompers_Jumpsuits/id_00001245/01_4_full.jpg,WOMEN/Rompers_Jumpsuits/id_00001245/01_2_side.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00004721/02_2_side.jpg,WOMEN/Tees_Tanks/id_00004721/02_4_full.jpg,TRUE,TRUE
WOMEN/Tees_Tanks/id_00004721/02_2_side.jpg,WOMEN/Tees_Tanks/id_00004721/02_3_back.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00004721/02_2_side.jpg,WOMEN/Tees_Tanks/id_00004721/02_1_front.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00004721/02_4_full.jpg,WOMEN/Tees_Tanks/id_00004721/02_2_side.jpg,TRUE,FALSE
